user_id,year,id_game,recommend,sentiment
76561198044120729,2013.0,4000.0,1.0,2.0
76561198044120729,2014.0,221100.0,1.0,2.0
ggExecute,2015.0,570.0,1.0,2.0
04061993,2015.0,550.0,1.0,1.0
04061993,2014.0,12210.0,1.0,2.0
04061993,2013.0,730.0,1.0,1.0
04061993,2013.0,208480.0,1.0,1.0
04061993,2013.0,570.0,1.0,2.0
UltiEplosem,2015.0,8870.0,1.0,0.0
76561198055549430,2014.0,109600.0,1.0,2.0
pkfaction,2015.0,730.0,1.0,0.0
pkfaction,2015.0,33930.0,1.0,0.0
pkfaction,2015.0,107410.0,1.0,1.0
exratchet,2014.0,238460.0,1.0,2.0
exratchet,2014.0,244850.0,1.0,2.0
exratchet,2014.0,730.0,1.0,2.0
76561198122699359,2015.0,214420.0,0.0,0.0
76561198093955912,2015.0,301520.0,0.0,1.0
76561198033704780,2014.0,570.0,1.0,0.0
76561198076783639,2014.0,223710.0,1.0,2.0
TKDG,2014.0,243870.0,1.0,2.0
TKDG,2015.0,302830.0,0.0,0.0
FalconDroppings,2014.0,236390.0,1.0,2.0
76561198039199593,2014.0,255260.0,1.0,2.0
76561198039199593,2014.0,301520.0,1.0,2.0
76561198133624222,2014.0,238320.0,1.0,2.0
EyesScream,2015.0,730.0,1.0,0.0
EyesScream,2013.0,203160.0,1.0,2.0
Kawaiiboo_Hunter,2015.0,91310.0,1.0,1.0
Kawaiiboo_Hunter,2014.0,282440.0,1.0,2.0
Kawaiiboo_Hunter,2014.0,244850.0,0.0,0.0
Kawaiiboo_Hunter,2014.0,440.0,1.0,2.0
76561198023563213,2014.0,222880.0,1.0,2.0
legitlink,2012.0,440.0,1.0,2.0
Frenzieddd,2014.0,273110.0,0.0,2.0
Fishda,2015.0,550.0,1.0,2.0
Fishda,2013.0,250420.0,1.0,2.0
fyredefyre,2015.0,255710.0,1.0,2.0
fyredefyre,2014.0,236390.0,1.0,2.0
fyredefyre,2011.0,440.0,1.0,2.0
fjackfair,2015.0,335330.0,1.0,1.0
deanmarra,2015.0,252950.0,1.0,2.0
deanmarra,2014.0,105600.0,1.0,2.0
viny143,2013.0,240.0,1.0,2.0
76561197999753609,2014.0,42680.0,1.0,2.0
76561198095458431,2015.0,216110.0,1.0,2.0
76561198082706194,2015.0,338170.0,1.0,2.0
76561198082706194,2015.0,365450.0,1.0,2.0
76561198082706194,2014.0,11590.0,0.0,0.0
76561198082706194,2014.0,244850.0,1.0,0.0
76561198082706194,2014.0,239160.0,1.0,2.0
76561198082706194,2013.0,218620.0,1.0,2.0
joaodiniz67,2015.0,105600.0,1.0,1.0
joaodiniz67,2013.0,202970.0,1.0,1.0
facinorousFabulist,2013.0,105600.0,1.0,2.0
kishacat,2015.0,346010.0,1.0,2.0
agente_perry,2014.0,620.0,1.0,1.0
goodlolka,2015.0,370100.0,1.0,2.0
76561198101431323,2014.0,730.0,0.0,0.0
76561198101431323,2014.0,204360.0,1.0,2.0
76561197960438497,2015.0,730.0,1.0,2.0
76561198071717436,2014.0,252490.0,0.0,2.0
76561198071717436,2014.0,201810.0,1.0,2.0
76561198071717436,2015.0,730.0,0.0,0.0
76561198071717436,2014.0,72850.0,1.0,2.0
76561198071717436,2014.0,220240.0,1.0,2.0
76561198057735047,2014.0,204360.0,1.0,2.0
76561198057735047,2015.0,209360.0,1.0,2.0
76561198057735047,2015.0,333930.0,1.0,2.0
76561198057735047,2013.0,244870.0,1.0,2.0
csgoloungeone,2014.0,21660.0,0.0,0.0
csgoloungeone,2014.0,218620.0,1.0,2.0
Faibl,2015.0,335300.0,0.0,2.0
76561198030053959,2015.0,232090.0,1.0,1.0
dotodev,2014.0,570.0,1.0,2.0
dotodev,2014.0,208090.0,1.0,2.0
Failkills007,2014.0,227480.0,1.0,2.0
Failkills007,2014.0,232430.0,1.0,2.0
Failkills007,2014.0,4000.0,1.0,0.0
Failkills007,2014.0,72850.0,1.0,2.0
Failkills007,2014.0,242760.0,1.0,0.0
76561198078392578,2015.0,8190.0,1.0,2.0
FakerAU,2014.0,209160.0,0.0,1.0
76561198084722297,2014.0,440.0,1.0,2.0
76561198066976901,2013.0,233860.0,1.0,1.0
76561198066976901,2014.0,223470.0,1.0,0.0
CptBonnie,2015.0,238460.0,0.0,1.0
CptBonnie,2014.0,332800.0,1.0,2.0
jmkammerss,2014.0,247730.0,1.0,2.0
76561198063709432,2015.0,273350.0,0.0,2.0
fall3n_archon,2014.0,2870.0,0.0,2.0
fall3n_archon,2014.0,244850.0,1.0,2.0
fall3n_archon,2015.0,346110.0,0.0,0.0
fallenrecruit,2015.0,620.0,1.0,2.0
makemericaokagain,2015.0,346110.0,1.0,0.0
makemericaokagain,2014.0,206210.0,1.0,2.0
makemericaokagain,2014.0,4000.0,1.0,1.0
76561198079350354,2015.0,227940.0,1.0,2.0
Mezlinthedrezzin,2014.0,242760.0,1.0,2.0
Mezlinthedrezzin,2015.0,12830.0,0.0,2.0
Mezlinthedrezzin,2015.0,22320.0,1.0,0.0
Mezlinthedrezzin,2015.0,221100.0,1.0,2.0
Mezlinthedrezzin,2015.0,72850.0,1.0,2.0
76561198066357246,2013.0,570.0,1.0,2.0
76561198074920496,2015.0,233250.0,1.0,2.0
76561198074920496,2014.0,730.0,1.0,2.0
exton,2015.0,346010.0,1.0,1.0
76561198084316097,2015.0,440.0,1.0,0.0
rayoz12,2015.0,72850.0,0.0,0.0
rayoz12,2014.0,221100.0,1.0,2.0
fancyidiot,2015.0,109600.0,1.0,2.0
fancyidiot,2014.0,271290.0,1.0,2.0
CobaltK9,2014.0,243470.0,0.0,2.0
fattysteveE,2015.0,730.0,1.0,2.0
fantasmos,2013.0,235760.0,1.0,2.0
76561198031908530,2015.0,222900.0,1.0,2.0
76561198039434070,2014.0,252490.0,1.0,2.0
Fappymeals,2015.0,417860.0,1.0,2.0
farnellthedog,2015.0,11610.0,1.0,2.0
farsel,2010.0,15320.0,1.0,2.0
farsel,2010.0,12900.0,1.0,2.0
farsel,2014.0,263280.0,1.0,0.0
farsel,2010.0,25700.0,1.0,0.0
farsel,2011.0,9050.0,1.0,2.0
farsel,2010.0,8800.0,1.0,1.0
farsel,2010.0,24010.0,1.0,2.0
76561198091138643,2014.0,570.0,1.0,1.0
FashionPolice,2014.0,440.0,1.0,2.0
FashionPolice,2014.0,72850.0,1.0,1.0
FashionPolice,2014.0,233720.0,1.0,1.0
Yippy_Fastfail,2015.0,304930.0,1.0,2.0
peacelandandbread,2015.0,231430.0,1.0,2.0
peacelandandbread,2013.0,236390.0,1.0,2.0
banterismyfirstandlastname,2013.0,239030.0,1.0,2.0
demonbloodmane,2012.0,440.0,1.0,0.0
FatPimp,2015.0,271590.0,1.0,2.0
FatPimp,2014.0,1520.0,1.0,2.0
NoCnNoJustice,2015.0,730.0,1.0,2.0
pushky,2014.0,440.0,1.0,2.0
76561198046378596,2015.0,282140.0,1.0,2.0
76561198046378596,2013.0,261030.0,1.0,2.0
Ludzz420,2015.0,223710.0,1.0,0.0
FatCatJohnny,2015.0,8870.0,1.0,2.0
FatCatJohnny,2014.0,210770.0,1.0,2.0
FatCatJohnny,2013.0,227300.0,1.0,2.0
DONTQQ2MUCH,2015.0,11020.0,1.0,1.0
profile_edit,2014.0,221640.0,1.0,2.0
bonjarden,2015.0,248820.0,1.0,0.0
4301945,2013.0,440.0,1.0,0.0
BigBlack-Chicken,2013.0,11360.0,1.0,2.0
BigBlack-Chicken,2015.0,327640.0,0.0,2.0
BigBlack-Chicken,2015.0,203770.0,1.0,2.0
YellaMella,2014.0,570.0,1.0,2.0
YellaMella,2014.0,212160.0,0.0,0.0
YellaMella,2012.0,440.0,1.0,2.0
dr_crazy_mii,2014.0,208090.0,0.0,2.0
76561198028145019,2015.0,388520.0,0.0,1.0
LANGA326,2014.0,222880.0,1.0,2.0
LANGA326,2014.0,4000.0,1.0,2.0
76561198027754729,2014.0,317620.0,1.0,2.0
76561198027754729,2015.0,409160.0,1.0,2.0
76561198027754729,2014.0,570.0,0.0,2.0
76561198027754729,2014.0,15620.0,1.0,2.0
76561198027754729,2014.0,105600.0,0.0,2.0
76561198027754729,2012.0,72850.0,1.0,2.0
JoinFaze,2014.0,4000.0,1.0,2.0
santiagoivanov,2014.0,12210.0,0.0,0.0
santiagoivanov,2014.0,224260.0,1.0,2.0
santiagoivanov,2014.0,113420.0,1.0,2.0
santiagoivanov,2014.0,99900.0,1.0,2.0
FaZeWeaver,2014.0,440.0,1.0,2.0
FaZeWeaver,2014.0,250760.0,1.0,0.0
FaZeWeaver,2014.0,550.0,1.0,2.0
FaZeWeaver,2014.0,102700.0,0.0,0.0
FaZeWeaver,2015.0,383080.0,1.0,2.0
FaZeWeaver,2015.0,4000.0,1.0,1.0
76561198018572079,2014.0,224260.0,1.0,2.0
76561198075741467,2013.0,4700.0,1.0,1.0
76561198056280925,2015.0,10220.0,0.0,2.0
76561198060734387,2015.0,730.0,1.0,2.0
76561198080962025,2015.0,295110.0,1.0,2.0
sniperspot111,2015.0,730.0,1.0,0.0
schizirenia,2013.0,12210.0,0.0,2.0
fedexplus,2014.0,320.0,1.0,0.0
fedexplus,2014.0,270170.0,0.0,0.0
fedexplus,2014.0,300.0,1.0,0.0
fedexplus,2013.0,105300.0,1.0,2.0
fedexplus,2014.0,20.0,1.0,2.0
fedexplus,2015.0,417860.0,1.0,1.0
regulusleo,2015.0,440.0,1.0,2.0
76561198081498297,2015.0,238370.0,0.0,1.0
76561198063620984,2014.0,247730.0,1.0,0.0
76561198063620984,2014.0,107410.0,1.0,1.0
76561198063620984,2014.0,730.0,1.0,1.0
76561198063620984,2014.0,49520.0,0.0,1.0
76561198063620984,2015.0,359550.0,1.0,1.0
76561198063620984,2014.0,263300.0,1.0,1.0
76561198063620984,2014.0,222940.0,1.0,0.0
FFFtrooper,2015.0,304930.0,1.0,0.0
FFFtrooper,2014.0,218230.0,1.0,2.0
Avondale71,2013.0,219740.0,1.0,2.0
Avondale71,2015.0,416640.0,1.0,2.0
TheThirdHalf,2014.0,289760.0,1.0,2.0
TheThirdHalf,2014.0,232430.0,1.0,2.0
TheThirdHalf,2013.0,440.0,1.0,2.0
TheThirdHalf,2014.0,237870.0,0.0,1.0
TheThirdHalf,2014.0,67370.0,0.0,0.0
TheThirdHalf,2014.0,224540.0,1.0,1.0
TheThirdHalf,2013.0,221640.0,1.0,2.0
TheThirdHalf,2013.0,108600.0,1.0,2.0
TheThirdHalf,2013.0,219830.0,1.0,2.0
atiadosgato,2013.0,218680.0,1.0,1.0
76561198064163195,2012.0,207610.0,1.0,2.0
76561198064163195,2014.0,221100.0,1.0,2.0
76561198064163195,2012.0,550.0,1.0,2.0
feraldog,2014.0,217920.0,1.0,2.0
feraldog,2013.0,99810.0,1.0,2.0
76561198077746772,2015.0,570.0,1.0,1.0
fereleth,2013.0,239700.0,1.0,1.0
fereleth,2012.0,39800.0,1.0,2.0
Kogus,2015.0,388520.0,0.0,1.0
def10rd,2015.0,233250.0,0.0,0.0
def10rd,2012.0,440.0,1.0,2.0
def10rd,2011.0,17510.0,1.0,2.0
76561198070616259,2015.0,570.0,1.0,2.0
76561198049802579,2014.0,224480.0,1.0,2.0
Feytico,2014.0,440.0,1.0,2.0
ffortissimo,2014.0,210770.0,1.0,2.0
FictionDaddy,2014.0,107410.0,1.0,0.0
FictionDaddy,2014.0,440.0,1.0,2.0
FictionDaddy,2015.0,311210.0,0.0,0.0
76561198083654102,2014.0,730.0,1.0,2.0
76561198083654102,2014.0,230410.0,1.0,2.0
76561198045321868,2015.0,218230.0,1.0,0.0
76561198023738675,2014.0,570.0,1.0,2.0
76561198023738675,2014.0,249190.0,0.0,2.0
76561198023738675,2014.0,8930.0,1.0,2.0
76561198033029557,2015.0,246580.0,1.0,2.0
76561198034779239,2014.0,287450.0,0.0,0.0
deagleone,2014.0,730.0,1.0,2.0
deagleone,2015.0,235540.0,1.0,2.0
76561198066206472,2015.0,417860.0,1.0,2.0
76561197990117063,2013.0,214950.0,0.0,0.0
Figjam_Theory,2014.0,219740.0,1.0,2.0
76561197974804604,2015.0,8930.0,1.0,2.0
Ohhellotherefriend,2015.0,440.0,1.0,2.0
Ohhellotherefriend,2014.0,242760.0,0.0,2.0
76561198077815717,2015.0,318230.0,1.0,2.0
76561198077815717,2014.0,300380.0,1.0,2.0
76561198077815717,2015.0,362870.0,1.0,1.0
imactuallymlg,2014.0,440.0,1.0,2.0
imactuallymlg,2015.0,339800.0,1.0,1.0
76561198101467306,2014.0,252490.0,1.0,2.0
76561198077992843,2014.0,252490.0,1.0,0.0
FinnMcCruel,2015.0,310380.0,1.0,2.0
FinnMcCruel,2015.0,273110.0,0.0,0.0
FinnMcCruel,2015.0,303390.0,1.0,1.0
FinnMcCruel,2014.0,220240.0,0.0,0.0
looongboy,2014.0,239350.0,1.0,1.0
looongboy,2014.0,440.0,1.0,0.0
looongboy,2014.0,24960.0,1.0,2.0
looongboy,2014.0,243870.0,0.0,0.0
looongboy,2014.0,209080.0,1.0,0.0
Firdorn,2015.0,286340.0,1.0,2.0
Firdorn,2014.0,219740.0,1.0,1.0
Firdorn,2014.0,440.0,1.0,2.0
blackbeast1,2015.0,63380.0,1.0,2.0
blackbeast1,2015.0,211420.0,1.0,2.0
blackbeast1,2015.0,22380.0,1.0,1.0
blackbeast1,2014.0,239820.0,1.0,2.0
blackbeast1,2014.0,241540.0,1.0,0.0
76561198045772144,2014.0,330830.0,1.0,2.0
ddoogg,2015.0,440.0,1.0,2.0
76561198065612687,2014.0,570.0,1.0,1.0
76561198084293747,2014.0,4000.0,1.0,0.0
76561198084293747,2014.0,221100.0,1.0,1.0
goddamnparticle,2014.0,282070.0,1.0,0.0
goddamnparticle,2012.0,6060.0,1.0,0.0
goddamnparticle,2011.0,440.0,1.0,2.0
GamingDuck268,2014.0,224540.0,0.0,1.0
hungryhobofood,2015.0,39210.0,0.0,2.0
UnkleFisty,2013.0,221100.0,1.0,2.0
UnkleFisty,2014.0,247730.0,0.0,2.0
UnkleFisty,2015.0,265890.0,1.0,2.0
UnkleFisty,2014.0,440.0,1.0,0.0
UnkleFisty,2014.0,730.0,1.0,2.0
Fisticle,2015.0,35140.0,1.0,1.0
FittedMushroom,2015.0,34900.0,1.0,2.0
76561198048348337,2014.0,218620.0,1.0,2.0
76561198048348337,2014.0,10680.0,1.0,1.0
76561198048348337,2015.0,253710.0,1.0,2.0
76561198048348337,2015.0,4000.0,0.0,0.0
76561198048348337,2014.0,242760.0,1.0,2.0
76561198048348337,2014.0,211820.0,1.0,2.0
76561198048348337,2015.0,345650.0,1.0,2.0
76561198048348337,2014.0,237110.0,1.0,2.0
76561198048348337,2014.0,220.0,1.0,2.0
76561198048348337,2014.0,420.0,1.0,2.0
76561198067182014,2015.0,282070.0,1.0,0.0
76561198067182014,2014.0,305620.0,1.0,2.0
76561198067182014,2014.0,304930.0,1.0,2.0
76561198067182014,2014.0,70.0,1.0,2.0
76561198067182014,2014.0,221100.0,0.0,0.0
76561198067182014,2014.0,224260.0,1.0,2.0
25_Years_Since_Freddie,2015.0,620.0,1.0,2.0
25_Years_Since_Freddie,2015.0,237110.0,1.0,1.0
25_Years_Since_Freddie,2015.0,224480.0,1.0,0.0
25_Years_Since_Freddie,2015.0,252490.0,1.0,0.0
25_Years_Since_Freddie,2015.0,440.0,1.0,2.0
25_Years_Since_Freddie,2015.0,266840.0,1.0,0.0
67samjosh,2015.0,440.0,0.0,0.0
67samjosh,2014.0,250600.0,1.0,2.0
FizzyCal,2015.0,730.0,1.0,1.0
faizauthar,2015.0,218620.0,1.0,2.0
faizauthar,2015.0,203160.0,1.0,2.0
faizauthar,2014.0,208090.0,1.0,2.0
fjlightning,2014.0,107410.0,1.0,2.0
76561198124399539,2015.0,320970.0,0.0,2.0
76561198124399539,2015.0,255710.0,1.0,2.0
76561198124399539,2015.0,288140.0,0.0,1.0
76561198075907724,2015.0,301520.0,1.0,2.0
76561198075907724,2014.0,244850.0,1.0,2.0
Fl3mOn80r,2014.0,301480.0,1.0,2.0
76561198081402345,2013.0,230410.0,1.0,2.0
drakeman1,2015.0,17080.0,1.0,2.0
drakeman1,2015.0,730.0,1.0,2.0
drakeman1,2013.0,219640.0,1.0,2.0
eggnot,2013.0,440.0,1.0,2.0
flamjongun,2014.0,12100.0,1.0,2.0
flamjongun,2014.0,620.0,1.0,2.0
FlameFireBlast,2014.0,10180.0,0.0,2.0
FlameFireBlast,2013.0,221910.0,1.0,2.0
FlameFireBlast,2014.0,299860.0,1.0,0.0
FlameFireBlast,2013.0,440.0,0.0,2.0
76561198088660441,2015.0,306130.0,1.0,2.0
76561198088660441,2015.0,218230.0,1.0,2.0
flamerang,2014.0,209650.0,1.0,2.0
flamerang,2015.0,730.0,1.0,2.0
whyyoulookinguphere,2015.0,405170.0,1.0,2.0
whyyoulookinguphere,2015.0,310560.0,1.0,1.0
76561198194386042,2015.0,274190.0,1.0,2.0
76561198194386042,2015.0,417860.0,1.0,2.0
76561198120738010,2014.0,4000.0,1.0,2.0
DimensionCrew,2014.0,570.0,0.0,0.0
DimensionCrew,2012.0,440.0,1.0,1.0
ThirtySixSermons,2015.0,22320.0,1.0,0.0
ThirtySixSermons,2015.0,107410.0,1.0,0.0
neonmotiontv,2014.0,208030.0,0.0,0.0
neonmotiontv,2013.0,22300.0,1.0,2.0
neonmotiontv,2014.0,218620.0,1.0,1.0
76561198091999396,2015.0,271590.0,1.0,1.0
FlashFlood28,2013.0,730.0,1.0,0.0
FlashFlood28,2014.0,252490.0,1.0,2.0
FlashFlood28,2013.0,9900.0,1.0,1.0
flatwhite,2015.0,34330.0,1.0,1.0
flatwhite,2015.0,213330.0,1.0,2.0
flatwhite,2014.0,440.0,0.0,2.0
flatwhite,2014.0,261030.0,1.0,2.0
flatwhite,2014.0,239820.0,1.0,0.0
flatwhite,2013.0,49520.0,1.0,2.0
flatwhite,2013.0,221260.0,1.0,1.0
flatwhite,2013.0,240.0,1.0,2.0
flatwhite,2012.0,6060.0,1.0,2.0
flatwhite,2012.0,550.0,1.0,2.0
FlavoroftheMonthhh,2014.0,218620.0,1.0,2.0
Flermpick,2012.0,33930.0,1.0,2.0
76561198060883085,2015.0,251060.0,1.0,2.0
flexi_12,2015.0,323470.0,1.0,2.0
flexi_12,2014.0,231430.0,1.0,2.0
76561198068114873,2014.0,227300.0,1.0,2.0
45514551,2015.0,304930.0,1.0,2.0
45514551,2014.0,251570.0,1.0,0.0
45514551,2015.0,265610.0,1.0,0.0
45514551,2014.0,440.0,1.0,1.0
76561198028987134,2013.0,440.0,1.0,2.0
76561198040974056,2014.0,570.0,1.0,1.0
76561198040974056,2013.0,17410.0,1.0,1.0
76561198040974056,2011.0,4000.0,1.0,2.0
flourishx,2015.0,345650.0,1.0,2.0
shaco4life,2015.0,248820.0,1.0,2.0
shaco4life,2015.0,300400.0,1.0,2.0
shaco4life,2015.0,214190.0,1.0,2.0
shaco4life,2015.0,259080.0,1.0,1.0
76561198044321140,2014.0,8930.0,1.0,1.0
KoitsumiTH,2015.0,319630.0,1.0,2.0
KoitsumiTH,2014.0,208090.0,1.0,1.0
KoitsumiTH,2014.0,261030.0,1.0,0.0
FlukerKing_TH,2014.0,550.0,1.0,2.0
HybridDreams,2014.0,105600.0,1.0,2.0
HybridDreams,2015.0,313340.0,1.0,1.0
HybridDreams,2013.0,221910.0,1.0,2.0
fluxmitoflux,2014.0,570.0,1.0,1.0
76561198089611596,2015.0,227940.0,0.0,0.0
pleasekillmeihaveadisease,2015.0,105600.0,1.0,2.0
pleasekillmeihaveadisease,2015.0,216150.0,1.0,0.0
pleasekillmeihaveadisease,2015.0,238460.0,1.0,0.0
pleasekillmeihaveadisease,2015.0,40800.0,1.0,2.0
pleasekillmeihaveadisease,2015.0,242680.0,1.0,1.0
76561198099643480,2014.0,440.0,1.0,2.0
flynnyfire,2014.0,225300.0,1.0,2.0
flynnyfire,2014.0,212680.0,1.0,2.0
mychubz,2015.0,730.0,1.0,2.0
fobbsy,2013.0,50300.0,1.0,0.0
76561198110520529,2014.0,233700.0,1.0,2.0
76561198110520529,2015.0,282070.0,1.0,2.0
76561198110520529,2015.0,200510.0,1.0,2.0
76561198110520529,2015.0,70400.0,1.0,2.0
76561198110520529,2015.0,35720.0,1.0,2.0
76561198110520529,2015.0,35700.0,1.0,2.0
76561198110520529,2015.0,228960.0,1.0,2.0
76561198110520529,2014.0,231740.0,1.0,2.0
76561198110520529,2013.0,730.0,1.0,2.0
76561198063278079,2014.0,236430.0,1.0,0.0
76561198063278079,2014.0,215280.0,1.0,2.0
76561198018912053,2015.0,319630.0,0.0,0.0
Forcky,2014.0,570.0,1.0,1.0
IV4X,2015.0,730.0,1.0,2.0
IV4X,2015.0,4000.0,1.0,0.0
kungfungus,2013.0,221380.0,1.0,0.0
kungfungus,2015.0,262060.0,1.0,0.0
kungfungus,2014.0,238460.0,1.0,2.0
kungfungus,2014.0,227940.0,1.0,2.0
76561198055384264,2013.0,42910.0,1.0,2.0
forganmreeman,2013.0,104700.0,1.0,1.0
forganmreeman,2013.0,4000.0,1.0,2.0
forganmreeman,2012.0,440.0,1.0,2.0
ForkkQ,2014.0,31290.0,1.0,2.0
ForkkQ,2014.0,239820.0,1.0,2.0
76561198090548543,2015.0,730.0,1.0,1.0
indyGeneZ,2015.0,322330.0,1.0,1.0
76561198074206344,2015.0,105600.0,1.0,2.0
VHC_Forseti,2014.0,214770.0,1.0,2.0
VHC_Forseti,2013.0,207610.0,1.0,2.0
VHC_Forseti,2013.0,28050.0,1.0,2.0
VHC_Forseti,2013.0,55230.0,1.0,1.0
VHC_Forseti,2013.0,72000.0,1.0,2.0
ghoules,2014.0,208090.0,1.0,2.0
ghoules,2015.0,333930.0,1.0,2.0
ghoules,2015.0,570.0,1.0,0.0
ghoules,2014.0,236090.0,1.0,2.0
ghoules,2014.0,221640.0,1.0,2.0
ghoules,2013.0,440.0,1.0,2.0
76561197991899190,2015.0,238960.0,1.0,2.0
76561197991899190,2015.0,261570.0,1.0,1.0
akaFG,2014.0,730.0,1.0,1.0
76561198072429924,2014.0,221100.0,1.0,0.0
76561198072429924,2013.0,220240.0,0.0,0.0
76561198072429924,2013.0,226700.0,1.0,2.0
76561198070949279,2014.0,239800.0,1.0,2.0
thei1020,2015.0,304930.0,1.0,2.0
thei1020,2015.0,49520.0,1.0,2.0
thei1020,2015.0,333930.0,1.0,2.0
76561198079007617,2015.0,320760.0,1.0,2.0
Foxlebt,2015.0,307880.0,1.0,2.0
foxmuldz,2015.0,373180.0,1.0,2.0
76561198026299985,2015.0,287700.0,1.0,2.0
76561198026299985,2014.0,39150.0,1.0,2.0
fpstheroamer,2015.0,224540.0,0.0,2.0
fpstheroamer,2015.0,301520.0,1.0,2.0
fpstheroamer,2014.0,304930.0,1.0,2.0
fpstheroamer,2015.0,440.0,1.0,2.0
fpstheroamer,2015.0,355180.0,1.0,0.0
StandOffLion996,2015.0,730.0,1.0,2.0
StandOffLion996,2015.0,252490.0,1.0,2.0
StandOffLion996,2015.0,261640.0,1.0,2.0
Francyum,2015.0,290340.0,1.0,2.0
Francyum,2014.0,221100.0,1.0,0.0
france2544,2014.0,570.0,1.0,1.0
76561198086114745,2015.0,236390.0,1.0,1.0
76561198086114745,2014.0,224540.0,1.0,1.0
The_Pragmatist,2014.0,22300.0,1.0,2.0
The_Pragmatist,2014.0,550.0,1.0,2.0
The_Pragmatist,2013.0,241540.0,1.0,2.0
SGTJRYAN,2015.0,107410.0,1.0,2.0
franklinhi,2014.0,222880.0,1.0,2.0
franklinhi,2014.0,233720.0,0.0,1.0
franklinhi,2015.0,236370.0,0.0,1.0
franklinhi,2014.0,250260.0,0.0,0.0
franklinhi,2015.0,264140.0,1.0,1.0
franklinhi,2014.0,225260.0,0.0,1.0
franklinhi,2015.0,313120.0,1.0,1.0
franklinhi,2014.0,51100.0,1.0,2.0
franklinhi,2014.0,35720.0,1.0,2.0
76561198033461390,2014.0,730.0,1.0,2.0
76561198066205221,2014.0,270210.0,1.0,2.0
jackmaster1212,2013.0,218230.0,1.0,2.0
frannleman,2015.0,6000.0,1.0,2.0
frannleman,2015.0,6060.0,1.0,0.0
frannleman,2015.0,10180.0,1.0,2.0
frannleman,2015.0,268850.0,1.0,2.0
frannleman,2014.0,227940.0,1.0,2.0
franny360,2015.0,8870.0,1.0,2.0
cthdarren,2015.0,417860.0,1.0,2.0
cthdarren,2015.0,730.0,1.0,2.0
Squarp13,2015.0,252490.0,0.0,0.0
76561198024071345,2014.0,24740.0,1.0,2.0
76561198155425199,2014.0,440.0,1.0,1.0
Fredderf2,2014.0,34900.0,1.0,0.0
Fredderf2,2014.0,8870.0,1.0,2.0
danielfredo,2015.0,211820.0,1.0,2.0
supersecreturlissupersecret,2014.0,241600.0,1.0,0.0
supersecreturlissupersecret,2014.0,4000.0,1.0,2.0
supersecreturlissupersecret,2014.0,1250.0,1.0,2.0
supersecreturlissupersecret,2014.0,49520.0,1.0,0.0
supersecreturlissupersecret,2014.0,208090.0,1.0,2.0
76561198001398677,2013.0,204300.0,1.0,2.0
freedomee,2015.0,72850.0,1.0,2.0
freedomee,2015.0,10500.0,1.0,2.0
freedomee,2015.0,236390.0,1.0,2.0
freedomee,2015.0,298110.0,1.0,1.0
freedomee,2015.0,234140.0,0.0,2.0
freedomee,2015.0,107410.0,1.0,2.0
76561198121385914,2015.0,730.0,1.0,1.0
andyalphate,2015.0,570.0,1.0,0.0
andyalphate,2015.0,730.0,1.0,0.0
andyalphate,2015.0,440.0,1.0,2.0
FlyingJewgong,2015.0,234140.0,1.0,2.0
FlyingJewgong,2015.0,271590.0,1.0,2.0
76561198043270290,2014.0,221640.0,1.0,2.0
MrCuddlesworth,2013.0,57300.0,1.0,0.0
TheOnlyTrueGamingGod,2015.0,295110.0,1.0,0.0
TheOnlyTrueGamingGod,2015.0,355840.0,1.0,2.0
TheOnlyTrueGamingGod,2014.0,218230.0,1.0,2.0
TheOnlyTrueGamingGod,2015.0,332500.0,0.0,2.0
TheOnlyTrueGamingGod,2014.0,243870.0,0.0,0.0
TheOnlyTrueGamingGod,2015.0,274940.0,1.0,0.0
TheOnlyTrueGamingGod,2014.0,226700.0,1.0,0.0
76561198107979766,2015.0,730.0,1.0,1.0
micropretzel,2015.0,331470.0,1.0,2.0
micropretzel,2015.0,345650.0,1.0,2.0
micropretzel,2015.0,313730.0,1.0,2.0
razarealm,2015.0,218620.0,0.0,1.0
razarealm,2014.0,239820.0,1.0,2.0
razarealm,2015.0,242860.0,1.0,2.0
razarealm,2015.0,365450.0,1.0,2.0
razarealm,2015.0,261640.0,1.0,2.0
razarealm,2013.0,211820.0,1.0,2.0
razarealm,2013.0,8870.0,1.0,2.0
frikinik,2014.0,107100.0,1.0,2.0
frikinik,2012.0,22370.0,1.0,2.0
frikinik,2011.0,8980.0,1.0,2.0
frisasky,2013.0,227100.0,1.0,0.0
frisasky,2012.0,17510.0,1.0,2.0
HailOfLead,2014.0,33930.0,1.0,2.0
HailOfLead,2014.0,226700.0,0.0,1.0
HailOfLead,2014.0,240.0,1.0,2.0
frankieknuckles,2015.0,440.0,1.0,0.0
FrodsTW,2015.0,109600.0,1.0,1.0
FrodsTW,2015.0,49600.0,1.0,2.0
youdog12345,2014.0,440.0,1.0,2.0
youdog12345,2014.0,730.0,1.0,2.0
youdog12345,2013.0,238960.0,1.0,2.0
youdog12345,2014.0,8870.0,1.0,2.0
youdog12345,2014.0,209270.0,0.0,2.0
76561197980634828,2014.0,204100.0,0.0,0.0
iFrolick,2015.0,730.0,1.0,2.0
iFrolick,2015.0,417860.0,1.0,2.0
iFrolick,2015.0,440.0,1.0,2.0
FroskTotallyNotAWeeb,2015.0,331330.0,0.0,2.0
